volatility,move_ease,trap_susceptibility,king_exposure,castling_status,defending_pieces,pawn_structure,doubled_pawns,backward_pawns,pawn_majority,mobility,piece_coordination,rooks_connected,bishop_pair,overworked_defenders,checks,captures,pins,tactical_motifs,material_imbalance,phase,space_control,passed_pawns,center_control,top_moves,evals_dict,human_move,game_number
356168.0,0.5,0.5,1,1,0,1.0,0,0,-1,0.05,0.2857142857142857,0,0,3,0,1,1,1,2,0,0,0,3,"['c8e8', 'c5f8']","{""c8e8"": 331, ""c5f8"": -513}",c8e8,9
19385.91827956989,0.3333333333333333,0.6451612903225806,1,1,1,0.3333333333333333,0,2,0,0.775,0.25,0,0,3,0,0,1,1,2,0,0,0,3,"['f3g5', 'f3e5', 'f3h4', 'f3d4', 'f3h2', 'f3d2', 'f3e1', 'g1h2', 'g1h1', 'g1f1', 'd1d8', 'd1d7', 'd1d6', 'd1d5', 'd1d4', 'd1d3', 'd1e2', 'd1d2', 'd1c2', 'd1f1', 'd1e1', 'c1c2', 'c1b1', 'c1a1', 'h3h4', 'c3c4', 'b3b4', 'g2g3', 'a2a3', 'g2g4', 'a2a4']","{""d1d4"": -335, ""d1d2"": -388, ""c3c4"": -402, ""g2g4"": -405, ""a2a4"": -435, ""c1c2"": -448, ""d1e1"": -452, ""g2g3"": -461, ""d1d3"": -471, ""g1f1"": -472, ""a2a3"": -474, ""d1f1"": -494, ""g1h1"": -504, ""h3h4"": -508, ""b3b4"": -508, ""c1a1"": -510, ""d1c2"": -512, ""c1b1"": -525, ""g1h2"": -565, ""f3e5"": -629, ""f3e1"": -666, ""f3h4"": -672, ""f3g5"": -674, ""d1d8"": -687, ""d1d6"": -719, ""f3d4"": -722, ""d1d5"": -731, ""d1d7"": -732, ""f3h2"": -768, ""f3d2"": -779, ""d1e2"": -880}",d1d2,9
148765.70663265305,0.3741496598639456,0.4489795918367347,0,1,1,1.0,0,0,-1,1.0,0.25,0,0,2,2,2,1,1,2,0,0,0,4,"['g8h8', 'g8f8', 'e8f8', 'e8d8', 'e8c8', 'e8b8', 'e8a8', 'e8e7', 'e8e6', 'e8e5', 'e8e4', 'e8e3', 'e8e2', 'e8e1', 'b6c8', 'b6a8', 'b6d7', 'b6d5', 'b6c4', 'b6a4', 'h5g6', 'h5g4', 'h5f3', 'c5f8', 'c5c8', 'c5e7', 'c5c7', 'c5d6', 'c5c6', 'c5g5', 'c5f5', 'c5e5', 'c5d5', 'c5b5', 'c5a5', 'c5d4', 'c5c4', 'c5b4', 'c5e3', 'c5c3', 'c5a3', 'c5f2', 'h7h6', 'g7g6', 'f7f6', 'a7a6', 'g7g5', 'f7f5', 'a7a5']","{""c5f8"": 438, ""h5f3"": 431, ""h7h6"": 398, ""h5g6"": 384, ""f7f5"": 380, ""c5c8"": 376, ""f7f6"": 374, ""c5c7"": 369, ""e8f8"": 369, ""g8f8"": 369, ""e8b8"": 368, ""c5d5"": 360, ""e8c8"": 352, ""c5b5"": 351, ""e8a8"": 351, ""g8h8"": 340, ""c5c6"": 325, ""c5a5"": 325, ""b6c8"": 287, ""e8e6"": 286, ""g7g5"": 277, ""c5a3"": 270, ""a7a5"": 264, ""c5f5"": 262, ""b6a8"": 253, ""e8e4"": 250, ""a7a6"": 250, ""c5e7"": 236, ""b6d5"": 132, ""b6c4"": 29, ""b6a4"": -14, ""g7g6"": -21, ""h5g4"": -296, ""b6d7"": -304, ""e8d8"": -379, ""e8e3"": -386, ""e8e5"": -400, ""c5d6"": -423, ""e8e2"": -437, ""e8e1"": -443, ""c5c4"": -489, ""c5g5"": -489, ""c5e5"": -504, ""c5f2"": -531, ""e8e7"": -531, ""c5e3"": -557, ""c5c3"": -594, ""c5b4"": -616, ""c5d4"": -668}",h5f3,9
17112.822580645163,0.34375,0.5625,2,1,0,0.3333333333333333,0,2,0,0.8,0.15789473684210525,0,0,2,0,1,1,1,4,0,0,0,2,"['d2d8', 'd2d7', 'd2h6', 'd2d6', 'd2g5', 'd2d5', 'd2f4', 'd2d4', 'd2e3', 'd2d3', 'd2e2', 'd2c2', 'd2b2', 'd2e1', 'd2d1', 'g1h2', 'g1h1', 'g1f1', 'c1c2', 'c1f1', 'c1e1', 'c1d1', 'c1b1', 'c1a1', 'g2f3', 'h3h4', 'c3c4', 'b3b4', 'g2g3', 'a2a3', 'g2g4', 'a2a4']","{""g2f3"": -407, ""c1e1"": -520, ""c3c4"": -521, ""a2a4"": -540, ""d2d4"": -544, ""d2f4"": -567, ""c1f1"": -572, ""c1a1"": -572, ""a2a3"": -572, ""d2d3"": -574, ""c1b1"": -581, ""b3b4"": -582, ""g2g4"": -592, ""h3h4"": -592, ""d2b2"": -624, ""g2g3"": -625, ""g1f1"": -630, ""d2e3"": -631, ""g1h2"": -633, ""d2e1"": -637, ""d2c2"": -637, ""g1h1"": -664, ""c1c2"": -693, ""c1d1"": -697, ""d2d7"": -706, ""d2d1"": -780, ""d2d6"": -815, ""d2e2"": -825, ""d2d8"": -851, ""d2h6"": -878, ""d2d5"": -904, ""d2g5"": -1006}",g2f3,9
167601.3045212766,0.3819444444444444,0.3541666666666667,0,1,1,1.0,0,0,-1,1.0,0.16666666666666666,0,0,1,3,1,1,1,1,0,0,0,4,"['g8h8', 'g8f8', 'e8f8', 'e8d8', 'e8c8', 'e8b8', 'e8a8', 'e8e7', 'e8e6', 'e8e5', 'e8e4', 'e8e3', 'e8e2', 'e8e1', 'b6c8', 'b6a8', 'b6d7', 'b6d5', 'b6c4', 'b6a4', 'c5f8', 'c5c8', 'c5e7', 'c5c7', 'c5d6', 'c5c6', 'c5h5', 'c5g5', 'c5f5', 'c5e5', 'c5d5', 'c5b5', 'c5a5', 'c5d4', 'c5c4', 'c5b4', 'c5e3', 'c5c3', 'c5a3', 'c5f2', 'h7h6', 'g7g6', 'f7f6', 'a7a6', 'h7h5', 'g7g5', 'f7f5', 'a7a5']","{""c5c6"": 486, ""c5c7"": 471, ""e8a8"": 469, ""h7h5"": 466, ""c5c8"": 458, ""c5d5"": 454, ""b6d7"": 454, ""c5e5"": 452, ""h7h6"": 450, ""g7g6"": 448, ""c5e7"": 444, ""g8f8"": 442, ""c5f5"": 437, ""c5f8"": 426, ""e8c8"": 423, ""a7a6"": 420, ""f7f6"": 412, ""c5h5"": 411, ""b6a8"": 408, ""a7a5"": 401, ""e8f8"": 395, ""b6c8"": 393, ""c5b5"": 383, ""e8e6"": 383, ""e8b8"": 381, ""c5a5"": 373, ""g7g5"": 346, ""c5a3"": 346, ""b6d5"": 346, ""g8h8"": 332, ""e8e5"": 330, ""f7f5"": 285, ""e8e2"": 202, ""b6c4"": 30, ""b6a4"": 3, ""e8d8"": -401, ""e8e7"": -441, ""c5g5"": -443, ""e8e3"": -450, ""c5c4"": -470, ""e8e1"": -504, ""c5d4"": -529, ""c5d6"": -530, ""c5f2"": -538, ""e8e4"": -543, ""c5e3"": -552, ""c5c3"": -568, ""c5b4"": -584}",c5e5,9
29735.964367816094,0.3333333333333333,0.4,1,1,0,0.16666666666666666,1,4,0,0.75,0.16666666666666666,0,0,2,0,0,0,0,1,0,0,0,3,"['d2d8', 'd2d7', 'd2h6', 'd2d6', 'd2g5', 'd2d5', 'd2f4', 'd2d4', 'd2e3', 'd2d3', 'd2e2', 'd2c2', 'd2b2', 'd2e1', 'd2d1', 'g1g2', 'g1h1', 'g1f1', 'c1c2', 'c1f1', 'c1e1', 'c1d1', 'c1b1', 'c1a1', 'h3h4', 'f3f4', 'c3c4', 'b3b4', 'a2a3', 'a2a4']","{""c3c4"": -411, ""g1g2"": -432, ""c1f1"": -433, ""c1d1"": -442, ""a2a3"": -446, ""a2a4"": -446, ""g1f1"": -455, ""h3h4"": -458, ""f3f4"": -463, ""g1h1"": -465, ""c1c2"": -479, ""b3b4"": -490, ""d2d1"": -506, ""c1a1"": -506, ""c1b1"": -506, ""d2e3"": -534, ""d2d4"": -544, ""d2c2"": -555, ""c1e1"": -674, ""d2e1"": -674, ""d2b2"": -698, ""d2d3"": -704, ""d2h6"": -770, ""d2e2"": -817, ""d2f4"": -817, ""d2d6"": -850, ""d2d5"": -871, ""d2d8"": -872, ""d2g5"": -893, ""d2d7"": -928}",c1d1,9
222991414.16464648,0.4,0.37777777777777777,0,1,1,1.0,0,0,-1,1.0,0.1111111111111111,0,0,1,4,1,0,0,1,0,0,0,4,"['g8h8', 'g8f8', 'e8f8', 'e8d8', 'e8c8', 'e8b8', 'e8a8', 'e8e7', 'e8e6', 'b6c8', 'b6a8', 'b6d7', 'b6d5', 'b6c4', 'b6a4', 'e5b8', 'e5e7', 'e5c7', 'e5f6', 'e5e6', 'e5d6', 'e5h5', 'e5g5', 'e5f5', 'e5d5', 'e5c5', 'e5b5', 'e5a5', 'e5f4', 'e5e4', 'e5d4', 'e5g3', 'e5e3', 'e5c3', 'e5h2', 'e5e2', 'e5e1', 'h7h6', 'g7g6', 'f7f6', 'a7a6', 'h7h5', 'g7g5', 'f7f5', 'a7a5']","{""b6c8"": 498, ""e5f6"": 480, ""e5e7"": 466, ""h7h6"": 463, ""e5e6"": 460, ""e5c7"": 451, ""h7h5"": 446, ""e8a8"": 445, ""e8f8"": 444, ""g7g6"": 443, ""e8e6"": 439, ""b6a8"": 438, ""f7f6"": 437, ""g7g5"": 432, ""e5f5"": 427, ""e5b5"": 425, ""g8f8"": 422, ""a7a6"": 412, ""f7f5"": 409, ""e8b8"": 404, ""e5c5"": 403, ""e8c8"": 399, ""e5h5"": 397, ""g8h8"": 395, ""e5b8"": 395, ""a7a5"": 382, ""e5a5"": 372, ""e8e7"": 371, ""b6a4"": 45, ""b6c4"": 34, ""b6d5"": 6, ""b6d7"": -80, ""e5d5"": -81, ""e5d6"": -410, ""e5c3"": -419, ""e5g5"": -441, ""e5f4"": -452, ""e5d4"": -493, ""e5g3"": -521, ""e5e4"": -558, ""e5e1"": -578, ""e5e3"": -578, ""e5h2"": -628, ""e5e2"": -821, ""e8d8"": -99998}",g7g6,9
19023.756157635467,0.3333333333333333,0.27586206896551724,1,1,0,0.16666666666666666,1,4,0,0.725,0.1111111111111111,0,0,1,0,0,0,0,1,0,0,0,3,"['d2d8', 'd2d7', 'd2h6', 'd2d6', 'd2g5', 'd2d5', 'd2f4', 'd2d4', 'd2e3', 'd2d3', 'd2e2', 'd2c2', 'd2b2', 'd2e1', 'd2c1', 'g1g2', 'g1h1', 'g1f1', 'd1f1', 'd1e1', 'd1c1', 'd1b1', 'd1a1', 'h3h4', 'f3f4', 'c3c4', 'b3b4', 'a2a3', 'a2a4']","{""h3h4"": -349, ""d2e3"": -389, ""d2h6"": -405, ""d2c1"": -412, ""g1g2"": -413, ""a2a3"": -415, ""g1h1"": -421, ""c3c4"": -423, ""d1f1"": -425, ""a2a4"": -433, ""f3f4"": -440, ""d2d4"": -443, ""g1f1"": -447, ""d1c1"": -454, ""d1b1"": -469, ""d2c2"": -473, ""b3b4"": -480, ""d2d3"": -483, ""d2d6"": -488, ""d2b2"": -500, ""d1a1"": -514, ""d2d8"": -540, ""d1e1"": -707, ""d2e1"": -707, ""d2d7"": -714, ""d2g5"": -715, ""d2d5"": -761, ""d2f4"": -772, ""d2e2"": -843}",c3c4,9
204300.8324829932,0.3945578231292517,0.4489795918367347,0,1,1,0.25,0,3,-1,1.0,0.1111111111111111,0,0,1,4,1,0,0,1,0,1,0,4,"['g8h8', 'g8f8', 'g8g7', 'e8f8', 'e8d8', 'e8c8', 'e8b8', 'e8a8', 'e8e7', 'e8e6', 'b6c8', 'b6a8', 'b6d7', 'b6d5', 'b6c4', 'b6a4', 'e5h8', 'e5b8', 'e5g7', 'e5e7', 'e5c7', 'e5f6', 'e5e6', 'e5d6', 'e5h5', 'e5g5', 'e5f5', 'e5d5', 'e5c5', 'e5b5', 'e5a5', 'e5f4', 'e5e4', 'e5d4', 'e5g3', 'e5e3', 'e5c3', 'e5h2', 'e5e2', 'e5b2', 'e5e1', 'e5a1', 'h7h6', 'f7f6', 'a7a6', 'g6g5', 'h7h5', 'f7f5', 'a7a5']","{""h7h5"": 466, ""e5f6"": 457, ""e5e7"": 435, ""e8e6"": 428, ""e5c7"": 427, ""e5c5"": 425, ""a7a5"": 420, ""g8g7"": 417, ""h7h6"": 408, ""e5e6"": 405, ""e5f5"": 404, ""e8c8"": 399, ""b6c8"": 399, ""f7f6"": 398, ""e8f8"": 397, ""g8f8"": 397, ""a7a6"": 396, ""g6g5"": 376, ""g8h8"": 372, ""e8b8"": 364, ""e8e7"": 363, ""e5h5"": 362, ""b6a8"": 361, ""e8a8"": 338, ""e5b8"": 338, ""e5h8"": 330, ""f7f5"": 329, ""e5g7"": 259, ""e5e2"": 105, ""b6a4"": 78, ""b6c4"": 20, ""b6d7"": -81, ""b6d5"": -252, ""e8d8"": -463, ""e5g5"": -520, ""e5c3"": -525, ""e5d6"": -526, ""e5f4"": -527, ""e5a1"": -551, ""e5d4"": -552, ""e5e1"": -561, ""e5d5"": -568, ""e5a5"": -589, ""e5g3"": -615, ""e5e4"": -623, ""e5h2"": -634, ""e5b5"": -635, ""e5b2"": -685, ""e5e3"": -735}",b6c8,9
19212.490927419356,0.3333333333333333,0.3125,1,1,0,0.125,1,6,0,0.8,0.1111111111111111,0,0,1,0,0,0,0,1,0,0,0,3,"['d2d8', 'd2d7', 'd2h6', 'd2d6', 'd2g5', 'd2d5', 'd2a5', 'd2f4', 'd2d4', 'd2b4', 'd2e3', 'd2d3', 'd2c3', 'd2e2', 'd2c2', 'd2b2', 'd2e1', 'd2c1', 'g1g2', 'g1h1', 'g1f1', 'd1f1', 'd1e1', 'd1c1', 'd1b1', 'd1a1', 'c4c5', 'h3h4', 'f3f4', 'b3b4', 'a2a3', 'a2a4']","{""g1f1"": -386, ""d2d7"": -389, ""a2a3"": -393, ""d2d5"": -394, ""b3b4"": -404, ""h3h4"": -405, ""f3f4"": -410, ""g1h1"": -412, ""d1b1"": -417, ""d2d3"": -421, ""d1f1"": -423, ""g1g2"": -426, ""a2a4"": -439, ""d1c1"": -439, ""d2d8"": -443, ""d2c1"": -448, ""d2d4"": -449, ""d2h6"": -458, ""c4c5"": -458, ""d2c2"": -470, ""d2e3"": -474, ""d2b4"": -484, ""d1a1"": -627, ""d2d6"": -646, ""d2g5"": -655, ""d2e1"": -657, ""d1e1"": -657, ""d2a5"": -678, ""d2f4"": -715, ""d2c3"": -786, ""d2b2"": -792, ""d2e2"": -846}",f3f4,9
204193.14285714287,0.37209302325581395,0.7906976744186046,0,1,1,0.25,0,3,-1,1.0,0.1111111111111111,0,0,1,2,1,0,0,1,0,1,0,4,"['g8h8', 'g8f8', 'g8g7', 'e8f8', 'e8d8', 'e8e7', 'e8e6', 'c8e7', 'c8d6', 'c8b6', 'e5h8', 'e5b8', 'e5g7', 'e5e7', 'e5c7', 'e5f6', 'e5e6', 'e5d6', 'e5h5', 'e5g5', 'e5f5', 'e5d5', 'e5c5', 'e5b5', 'e5a5', 'e5f4', 'e5e4', 'e5d4', 'e5e3', 'e5c3', 'e5e2', 'e5b2', 'e5e1', 'e5a1', 'h7h6', 'f7f6', 'b7b6', 'a7a6', 'g6g5', 'h7h5', 'f7f5', 'b7b5', 'a7a5']","{""e5f6"": 434, ""e5e7"": 427, ""e5f5"": 427, ""e5c7"": 427, ""e5e6"": 427, ""e5e4"": 407, ""e5b8"": 400, ""e5c5"": 390, ""e5h5"": 377, ""e5h8"": 180, ""f7f5"": -103, ""e5d6"": -157, ""e5g7"": -517, ""e5e2"": -549, ""e5e1"": -564, ""e5a1"": -570, ""e5f4"": -574, ""c8d6"": -583, ""g8g7"": -590, ""e5g5"": -608, ""e5b5"": -612, ""e5d5"": -615, ""e8e6"": -615, ""b7b5"": -620, ""a7a5"": -621, ""e8e7"": -627, ""a7a6"": -629, ""h7h5"": -634, ""c8e7"": -643, ""c8b6"": -649, ""g8f8"": -656, ""g8h8"": -682, ""e5d4"": -684, ""b7b6"": -685, ""f7f6"": -700, ""e5c3"": -703, ""h7h6"": -706, ""g6g5"": -714, ""e5a5"": -733, ""e5b2"": -735, ""e5e3"": -759, ""e8f8"": -805, ""e8d8"": -852}",e5e4,9
341419764.408867,0.3333333333333333,0.2413793103448276,2,1,0,0.125,1,6,0,0.725,0.1111111111111111,0,0,1,0,0,0,0,1,0,0,0,3,"['d2d8', 'd2d7', 'd2d6', 'd2d5', 'd2a5', 'd2d4', 'd2b4', 'd2e3', 'd2d3', 'd2c3', 'd2e2', 'd2c2', 'd2b2', 'd2e1', 'd2c1', 'g1h2', 'g1f1', 'd1f1', 'd1e1', 'd1c1', 'd1b1', 'd1a1', 'f4f5', 'c4c5', 'h3h4', 'b3b4', 'f2f3', 'a2a3', 'a2a4']","{""b3b4"": -341, ""c4c5"": -371, ""d2a5"": -402, ""a2a3"": -403, ""g1h2"": -405, ""h3h4"": -411, ""a2a4"": -422, ""d2d7"": -423, ""d2d3"": -423, ""d1c1"": -423, ""d1f1"": -423, ""d2d8"": -423, ""d1a1"": -423, ""d2d4"": -435, ""d2e3"": -449, ""d2d5"": -454, ""f2f3"": -464, ""d2c1"": -471, ""f4f5"": -486, ""d2b4"": -486, ""d2c3"": -495, ""d2d6"": -542, ""d2b2"": -593, ""d1e1"": -655, ""d2e1"": -655, ""d1b1"": -670, ""d2c2"": -878, ""d2e2"": -891, ""g1f1"": -99999}",d2d7,9
263443.7695590327,0.40350877192982454,0.6052631578947368,1,1,1,0.25,0,3,-1,0.95,0.05555555555555555,0,0,1,3,2,0,0,1,0,1,0,4,"['g8h8', 'g8f8', 'g8g7', 'e8f8', 'e8d8', 'e8e7', 'e8e6', 'e8e5', 'c8e7', 'c8d6', 'c8b6', 'e4e7', 'e4e6', 'e4c6', 'e4f5', 'e4e5', 'e4d5', 'e4f4', 'e4d4', 'e4c4', 'e4f3', 'e4e3', 'e4d3', 'e4g2', 'e4e2', 'e4c2', 'e4h1', 'e4e1', 'e4b1', 'h7h6', 'f7f6', 'b7b6', 'a7a6', 'g6g5', 'h7h5', 'f7f5', 'b7b5', 'a7a5']","{""e4e7"": 464, ""g8f8"": 457, ""g8g7"": 446, ""e4c6"": 445, ""c8b6"": 444, ""h7h6"": 418, ""e8f8"": 407, ""h7h5"": 404, ""a7a6"": 403, ""b7b6"": 401, ""e4e2"": 387, ""a7a5"": 355, ""f7f6"": 344, ""f7f5"": 343, ""e4e6"": 334, ""b7b5"": 278, ""g6g5"": 236, ""g8h8"": 52, ""e8e6"": 16, ""e8e7"": 7, ""c8d6"": -86, ""e4f3"": -408, ""e8e5"": -414, ""c8e7"": -446, ""e4c2"": -451, ""e4e1"": -458, ""e4f5"": -482, ""e8d8"": -499, ""e4f4"": -506, ""e4e3"": -594, ""e4e5"": -621, ""e4h1"": -671, ""e4g2"": -728, ""e4d3"": -889, ""e4d5"": -902, ""e4c4"": -910, ""e4b1"": -919, ""e4d4"": -971}",c8b6,9
28492.94744744745,0.3783783783783784,0.6756756756756757,2,1,0,0.125,1,6,0,0.925,0.05555555555555555,0,0,0,2,1,0,0,1,0,0,0,3,"['d7e8', 'd7d8', 'd7c8', 'd7f7', 'd7e7', 'd7c7', 'd7b7', 'd7e6', 'd7d6', 'd7c6', 'd7f5', 'd7d5', 'd7b5', 'd7g4', 'd7d4', 'd7a4', 'd7d3', 'd7d2', 'g1h2', 'g1f1', 'd1d6', 'd1d5', 'd1d4', 'd1d3', 'd1d2', 'd1f1', 'd1e1', 'd1c1', 'd1b1', 'd1a1', 'f4f5', 'c4c5', 'h3h4', 'b3b4', 'f2f3', 'a2a3', 'a2a4']","{""d7d2"": 27, ""d7d6"": -427, ""d7c7"": -430, ""f2f3"": -441, ""d7b5"": -443, ""d7d3"": -458, ""d7d4"": -467, ""d7g4"": -471, ""d7e8"": -477, ""a2a3"": -507, ""d7d8"": -530, ""b3b4"": -565, ""f4f5"": -613, ""g1f1"": -638, ""c4c5"": -645, ""d1d2"": -654, ""d7d5"": -662, ""d1d4"": -662, ""d1d3"": -662, ""d1d5"": -662, ""d1d6"": -662, ""g1h2"": -664, ""a2a4"": -669, ""h3h4"": -685, ""d7c8"": -687, ""d7a4"": -709, ""d7e6"": -724, ""d1c1"": -733, ""d1f1"": -734, ""d1a1"": -738, ""d7f7"": -743, ""d7f5"": -762, ""d7b7"": -771, ""d7e7"": -796, ""d1e1"": -852, ""d7c6"": -854, ""d1b1"": -893}",d1d4,9
195789.8280487805,0.43089430894308944,0.9512195121951219,1,1,1,0.25,0,3,-1,1.0,0.1111111111111111,0,0,1,4,4,0,0,1,0,1,0,4,"['g8h8', 'g8f8', 'g8g7', 'e8f8', 'e8d8', 'e8c8', 'e8b8', 'e8a8', 'e8e7', 'e8e6', 'e8e5', 'b6c8', 'b6a8', 'b6d7', 'b6d5', 'b6c4', 'b6a4', 'e4e7', 'e4e6', 'e4c6', 'e4f5', 'e4e5', 'e4d5', 'e4f4', 'e4d4', 'e4f3', 'e4e3', 'e4d3', 'e4g2', 'e4e2', 'e4c2', 'e4h1', 'e4e1', 'e4b1', 'h7h6', 'f7f6', 'a7a6', 'g6g5', 'h7h5', 'f7f5', 'a7a5']","{""b6d7"": 683, ""e4b1"": 533, ""e4c6"": 416, ""e4e6"": 398, ""e8c8"": 397, ""g8f8"": 388, ""e4e7"": 386, ""e8a8"": 383, ""e8f8"": 380, ""e8e6"": 360, ""e8e7"": 349, ""e4e1"": 334, ""e4e2"": 317, ""e8b8"": 311, ""e4e3"": -117, ""e4h1"": -212, ""e4e5"": -257, ""e4g2"": -354, ""e8e5"": -408, ""b6c4"": -413, ""g8g7"": -414, ""g8h8"": -416, ""h7h5"": -422, ""e4d4"": -434, ""e4f5"": -465, ""a7a5"": -465, ""e4f3"": -473, ""b6d5"": -474, ""h7h6"": -482, ""f7f5"": -493, ""b6a4"": -513, ""f7f6"": -524, ""b6c8"": -526, ""e4c2"": -526, ""e8d8"": -555, ""a7a6"": -556, ""b6a8"": -558, ""g6g5"": -593, ""e4d5"": -687, ""e4d3"": -703, ""e4f4"": -858}",e4e1,9
63012.5,0.3333333333333333,0.5,2,1,0,0.125,1,6,0,0.05,0.1111111111111111,0,0,1,0,0,0,0,1,0,0,0,4,"['g1h2', 'g1g2']","{""g1g2"": -385, ""g1h2"": -740}",g1g2,9
150030.7404040404,0.4222222222222222,0.9555555555555556,1,1,1,0.25,0,3,-1,1.0,0.16666666666666666,0,0,1,5,2,0,0,1,0,1,0,3,"['g8h8', 'g8f8', 'g8g7', 'e8f8', 'e8d8', 'e8c8', 'e8b8', 'e8a8', 'e8e7', 'e8e6', 'e8e5', 'e8e4', 'e8e3', 'e8e2', 'b6c8', 'b6a8', 'b6d7', 'b6d5', 'b6c4', 'b6a4', 'e1e7', 'e1e6', 'e1e5', 'e1a5', 'e1e4', 'e1b4', 'e1e3', 'e1c3', 'e1f2', 'e1e2', 'e1d2', 'e1h1', 'e1g1', 'e1f1', 'e1d1', 'e1c1', 'e1b1', 'e1a1', 'h7h6', 'f7f6', 'a7a6', 'g6g5', 'h7h5', 'f7f5', 'a7a5']","{""e8e2"": 674, ""b6d7"": 641, ""g8g7"": 443, ""e1e7"": 430, ""h7h5"": 386, ""e8e7"": 361, ""e8e6"": 335, ""e8e5"": 322, ""e8b8"": 317, ""b6c8"": 313, ""e8e4"": 312, ""g8f8"": 311, ""e1e6"": 304, ""e1e2"": 298, ""g8h8"": 292, ""e8d8"": 278, ""h7h6"": 269, ""a7a5"": 258, ""a7a6"": 234, ""e8a8"": 202, ""e8e3"": 190, ""f7f6"": 186, ""b6a8"": 178, ""e8c8"": 161, ""e8f8"": 145, ""g6g5"": 117, ""b6c4"": 9, ""b6a4"": -40, ""b6d5"": -111, ""e1g1"": -152, ""e1e3"": -172, ""e1h1"": -194, ""e1f2"": -200, ""f7f5"": -232, ""e1e5"": -303, ""e1f1"": -385, ""e1c3"": -511, ""e1a5"": -520, ""e1a1"": -530, ""e1b4"": -547, ""e1e4"": -574, ""e1c1"": -575, ""e1b1"": -592, ""e1d1"": -740, ""e1d2"": -795}",e1e7,9
14311.579545454546,0.37373737373737376,0.8787878787878788,0,1,0,0.125,1,6,0,0.825,0.2222222222222222,0,0,2,1,2,0,0,1,0,0,0,4,"['d7e8', 'd7d8', 'd7c8', 'd7e7', 'd7c7', 'd7b7', 'd7e6', 'd7d6', 'd7c6', 'd7f5', 'd7d5', 'd7b5', 'd7g4', 'd7a4', 'd4d6', 'd4d5', 'd4e4', 'd4d3', 'd4d2', 'd4d1', 'g2g3', 'g2f3', 'g2h2', 'g2h1', 'g2g1', 'g2f1', 'f4f5', 'c4c5', 'h3h4', 'b3b4', 'f2f3', 'a2a3', 'a2a4']","{""d7e7"": -402, ""d7d6"": -416, ""d7b5"": -422, ""d7g4"": -459, ""d7e8"": -576, ""d7f5"": -587, ""b3b4"": -651, ""d7d5"": -653, ""g2f1"": -659, ""d4d3"": -662, ""g2g3"": -671, ""g2g1"": -682, ""f2f3"": -683, ""h3h4"": -685, ""d4d5"": -686, ""g2f3"": -686, ""g2h2"": -698, ""c4c5"": -710, ""d7c7"": -712, ""g2h1"": -713, ""d7a4"": -718, ""a2a3"": -729, ""d7b7"": -736, ""d7d8"": -739, ""d7c8"": -743, ""d4d1"": -754, ""f4f5"": -758, ""d4d6"": -763, ""d7c6"": -764, ""d7e6"": -771, ""a2a4"": -819, ""d4d2"": -823, ""d4e4"": -967}",d7d5,9
153244.12063492063,0.3888888888888889,0.9722222222222222,1,1,1,0.25,0,3,-1,0.9,0.2222222222222222,0,0,2,2,2,1,1,1,0,1,0,3,"['g8h8', 'g8f8', 'g8g7', 'e8f8', 'e8d8', 'e8c8', 'e8b8', 'e8a8', 'e7f8', 'e7d8', 'e7d7', 'e7c7', 'e7f6', 'e7e6', 'e7d6', 'e7g5', 'e7e5', 'e7c5', 'e7h4', 'e7e4', 'e7b4', 'e7e3', 'e7a3', 'e7e2', 'e7e1', 'b6c8', 'b6a8', 'b6d7', 'b6d5', 'b6c4', 'b6a4', 'h7h6', 'a7a6', 'g6g5', 'h7h5', 'a7a5']","{""b6d5"": 671, ""b6c8"": 452, ""e7f6"": 436, ""e7c7"": 417, ""a7a6"": 405, ""e8c8"": 405, ""g8g7"": 403, ""b6a8"": 395, ""e8f8"": 389, ""h7h6"": 373, ""g8h8"": 368, ""e8a8"": 367, ""g8f8"": 366, ""h7h5"": 363, ""a7a5"": 350, ""e7e1"": 335, ""e7h4"": 335, ""e8b8"": 334, ""e7e6"": 282, ""e7a3"": 266, ""e7e2"": 227, ""e7f8"": 225, ""e7b4"": 225, ""g6g5"": 210, ""b6c4"": 19, ""b6a4"": -8, ""e7e3"": -11, ""b6d7"": -141, ""e7d7"": -356, ""e7g5"": -534, ""e7d8"": -551, ""e8d8"": -551, ""e7e5"": -558, ""e7d6"": -575, ""e7e4"": -611, ""e7c5"": -682}",b6d5,9
4957.140350877193,0.3684210526315789,0.631578947368421,0,1,0,0.125,1,6,0,0.475,0.23529411764705882,0,0,1,0,2,0,0,6,1,0,0,3,"['d4d5', 'd4e4', 'd4d3', 'd4d2', 'd4d1', 'g2g3', 'g2f3', 'g2h2', 'g2h1', 'g2g1', 'g2f1', 'c4d5', 'f4f5', 'c4c5', 'h3h4', 'b3b4', 'f2f3', 'a2a3', 'a2a4']","{""c4d5"": -676, ""f4f5"": -725, ""d4d5"": -726, ""b3b4"": -735, ""g2h2"": -743, ""g2h1"": -778, ""g2f1"": -787, ""g2g1"": -791, ""a2a3"": -792, ""h3h4"": -831, ""c4c5"": -833, ""a2a4"": -842, ""d4d1"": -848, ""g2f3"": -849, ""g2g3"": -857, ""d4d2"": -858, ""d4e4"": -890, ""f2f3"": -893, ""d4d3"": -958}",d4d5,9
